1724774745.735466 server started (1273480): version 3.3a, socket /tmp/tmux-0/default, protocol 8
1724774745.735817 on Linux 5.18.0-kali5-amd64 #1 SMP PREEMPT_DYNAMIC Debian 5.18.5-1kali6 (2022-07-07)
1724774745.735875 using libevent 2.1.12-stable (poll); ncurses 6.4
1724774745.736138 input_key_build: 0x10e003 (PasteStart) is \033[200~
1724774745.745755 input_key_build: 0x830000010e1a1 (C-M-IC[I]) is \033[2;7~
1724774745.745799 input_key_build: 0x830000010e1a2 (C-M-DC[I]) is \033[3;7~
1724774745.745844 input_key_build: 0x830000010e1a3 (C-M-Home[I]) is \033[1;7H
1724774745.745889 input_key_build: 0x830000010e1a4 (C-M-End[I]) is \033[1;7F
1724774745.745933 input_key_build: 0x830000010e1a5 (C-M-NPage[I]) is \033[6;7~
1724774745.745977 input_key_build: 0x830000010e1a6 (C-M-PPage[I]) is \033[5;7~
1724774745.746021 input_key_build: 0x830000010e1a8 (C-M-Up[I]) is \033[1;7A
1724774745.746066 input_key_build: 0x830000010e1a9 (C-M-Down[I]) is \033[1;7B
1724774745.746111 input_key_build: 0x830000010e1aa (C-M-Left[I]) is \033[1;7D
1724774745.746155 input_key_build: 0x830000010e1ab (C-M-Right[I]) is \033[1;7C
1724774745.746200 input_key_build: 0x850000010e195 (M-S-F1[I]) is \033[1;4P
1724774745.746268 input_key_build: 0x850000010e196 (M-S-F2[I]) is \033[1;4Q
1724774745.746326 input_key_build: 0x850000010e197 (M-S-F3[I]) is \033[1;4R
1724774745.746370 input_key_build: 0x850000010e198 (M-S-F4[I]) is \033[1;4S
1724774745.746561 input_key_build: 0x850000010e199 (M-S-F5[I]) is \033[15;4~
1724774745.746717 input_key_build: 0x850000010e19a (M-S-F6[I]) is \033[17;4~
1724774745.746794 input_key_build: 0x850000010e19b (M-S-F7[I]) is \033[18;4~
1724774745.746818 input_key_build: 0x850000010e19c (M-S-F8[I]) is \033[19;4~
1724774745.746842 input_key_build: 0x850000010e19d (M-S-F9[I]) is \033[20;4~
1724774745.746875 input_key_build: 0x850000010e19e (M-S-F10[I]) is \033[21;4~
1724774745.746918 input_key_build: 0x850000010e19f (M-S-F11[I]) is \033[23;4~
1724774745.746960 input_key_build: 0x850000010e1a0 (M-S-F12[I]) is \033[24;4~
1724774745.747002 input_key_build: 0x850000010e1a1 (M-S-IC[I]) is \033[2;4~
1724774745.747044 input_key_build: 0x850000010e1a2 (M-S-DC[I]) is \033[3;4~
1724774745.747098 input_key_build: 0x850000010e1a3 (M-S-Home[I]) is \033[1;4H
1724774745.747140 input_key_build: 0x850000010e1a4 (M-S-End[I]) is \033[1;4F
1724774745.747182 input_key_build: 0x850000010e1a5 (M-S-NPage[I]) is \033[6;4~
1724774745.747224 input_key_build: 0x850000010e1a6 (M-S-PPage[I]) is \033[5;4~
1724774745.747265 input_key_build: 0x850000010e1a8 (M-S-Up[I]) is \033[1;4A
1724774745.747307 input_key_build: 0x850000010e1a9 (M-S-Down[I]) is \033[1;4B
1724774745.747349 input_key_build: 0x850000010e1aa (M-S-Left[I]) is \033[1;4D
1724774745.747391 input_key_build: 0x850000010e1ab (M-S-Right[I]) is \033[1;4C
1724774745.747540 input_key_build: 0x870000010e195 (C-M-S-F1[I]) is \033[1;8P
1724774745.747697 input_key_build: 0x870000010e196 (C-M-S-F2[I]) is \033[1;8Q
1724774745.747745 input_key_build: 0x870000010e197 (C-M-S-F3[I]) is \033[1;8R
1724774745.747793 input_key_build: 0x870000010e198 (C-M-S-F4[I]) is \033[1;8S
1724774745.747841 input_key_build: 0x870000010e199 (C-M-S-F5[I]) is \033[15;8~
1724774745.747890 input_key_build: 0x870000010e19a (C-M-S-F6[I]) is \033[17;8~
1724774745.747973 input_key_build: 0x870000010e19b (C-M-S-F7[I]) is \033[18;8~
1724774745.748022 input_key_build: 0x870000010e19c (C-M-S-F8[I]) is \033[19;8~
1724774745.748069 input_key_build: 0x870000010e19d (C-M-S-F9[I]) is \033[20;8~
1724774745.748181 input_key_build: 0x870000010e19e (C-M-S-F10[I]) is \033[21;8~
1724774745.748265 input_key_build: 0x870000010e19f (C-M-S-F11[I]) is \033[23;8~
1724774745.748314 input_key_build: 0x870000010e1a0 (C-M-S-F12[I]) is \033[24;8~
1724774745.748364 input_key_build: 0x870000010e1a1 (C-M-S-IC[I]) is \033[2;8~
1724774745.748453 input_key_build: 0x870000010e1a2 (C-M-S-DC[I]) is \033[3;8~
1724774745.748565 input_key_build: 0x870000010e1a3 (C-M-S-Home[I]) is \033[1;8H
1724774745.748613 input_key_build: 0x870000010e1a4 (C-M-S-End[I]) is \033[1;8F
1724774745.748662 input_key_build: 0x870000010e1a5 (C-M-S-NPage[I]) is \033[6;8~
1724774745.748721 input_key_build: 0x870000010e1a6 (C-M-S-PPage[I]) is \033[5;8~
1724774745.748828 input_key_build: 0x870000010e1a8 (C-M-S-Up[I]) is \033[1;8A
1724774745.748876 input_key_build: 0x870000010e1a9 (C-M-S-Down[I]) is \033[1;8B
1724774745.748987 input_key_build: 0x870000010e1aa (C-M-S-Left[I]) is \033[1;8D
1724774745.749211 input_key_build: 0x870000010e1ab (C-M-S-Right[I]) is \033[1;8C
1724774745.749312 yylex_token: bind
1724774745.749440 yylex_token: -N
1724774745.749493 yylex_token: Send the prefix key
1724774745.749540 yylex_token: C-b
1724774745.749591 yylex_token: send-prefix
1724774745.749647 cmd_parse_build_commands 0:0: bind
1724774745.749694 cmd_parse_build_commands 0:1: -N
1724774745.749744 cmd_parse_build_commands 0:2: Send the prefix key
1724774745.749792 cmd_parse_build_commands 0:3: C-b
1724774745.749841 cmd_parse_build_commands 0:4 0:0: send-prefix
1724774745.749921 cmd_parse_build_commands 0:0: send-prefix
1724774745.750002 args_parse: flags end at 1 of 1
1724774745.750054 cmd_parse_build_commands: send-prefix
1724774745.750138 args_parse: -N = Send the prefix key
1724774745.750186 args_parse: flags end at 3 of 5
1724774745.750258 args_parse: 3 = C-b (type 1)
1724774745.750357 args_parse: 4 = send-prefix (type 2)
1724774745.750493 cmd_parse_build_commands: bind-key -N "Send the prefix key" C-b { send-prefix }
1724774745.750680 cmdq_get_command: [bind-key/0x563f7448abc0] group 6
1724774745.750739 cmdq_append <global>: [bind-key/0x563f7448abc0]
1724774745.751011 yylex_token: bind
1724774745.751083 yylex_token: -N
1724774745.751137 yylex_token: Rotate through the panes
1724774745.751189 yylex_token: C-o
1724774745.751240 yylex_token: rotate-window
1724774745.751287 cmd_parse_build_commands 0:0: bind
1724774745.751329 cmd_parse_build_commands 0:1: -N
1724774745.751371 cmd_parse_build_commands 0:2: Rotate through the panes
1724774745.751502 cmd_parse_build_commands 0:3: C-o
1724774745.751544 cmd_parse_build_commands 0:4 0:0: rotate-window
1724774745.751595 cmd_parse_build_commands 0:0: rotate-window
1724774745.751646 args_parse: flags end at 1 of 1
1724774745.751700 cmd_parse_build_commands: rotate-window
1724774745.751746 args_parse: -N = Rotate through the panes
1724774745.751794 args_parse: flags end at 3 of 5
1724774745.751845 args_parse: 3 = C-o (type 1)
1724774745.751955 args_parse: 4 = rotate-window (type 2)
1724774745.752036 cmd_parse_build_commands: bind-key -N "Rotate through the panes" C-o { rotate-window }
1724774745.752142 cmdq_get_command: [bind-key/0x563f74488720] group 14
1724774745.752183 cmdq_append <global>: [bind-key/0x563f74488720]
1724774745.752228 yylex_token: bind
1724774745.752268 yylex_token: -N
1724774745.752311 yylex_token: Suspend the current client
1724774745.752352 yylex_token: C-z
1724774745.752393 yylex_token: suspend-client
1724774745.752678 cmd_parse_build_commands 0:0: bind
1724774745.753012 cmd_parse_build_commands 0:1: -N
1724774745.753035 cmd_parse_build_commands 0:2: Suspend the current client
1724774745.753057 cmd_parse_build_commands 0:3: C-z
1724774745.753223 cmd_parse_build_commands 0:4 0:0: suspend-client
1724774745.753260 cmd_parse_build_commands 0:0: suspend-client
1724774745.753306 args_parse: flags end at 1 of 1
1724774745.753329 cmd_parse_build_commands: suspend-client
1724774745.753374 args_parse: -N = Suspend the current client
1724774745.753423 args_parse: flags end at 3 of 5
1724774745.753446 args_parse: 3 = C-z (type 1)
1724774745.753484 args_parse: 4 = suspend-client (type 2)
1724774745.754074 cmd_parse_build_commands: bind-key -N "Suspend the current client" C-z { suspend-client }
1724774745.754123 cmdq_get_command: [bind-key/0x563f74488f10] group 22
1724774745.754165 cmdq_append <global>: [bind-key/0x563f74488f10]
1724774745.754210 yylex_token: bind
1724774745.754250 yylex_token: -N
1724774745.754292 yylex_token: Select next layout
1724774745.754333 yylex_token: Space
1724774745.754375 yylex_token: next-layout
1724774745.754419 cmd_parse_build_commands 0:0: bind
1724774745.754715 cmd_parse_build_commands 0:1: -N
1724774745.754784 cmd_parse_build_commands 0:2: Select next layout
1724774745.754846 cmd_parse_build_commands 0:3: Space
1724774745.754908 cmd_parse_build_commands 0:4 0:0: next-layout
1724774745.754991 cmd_parse_build_commands 0:0: next-layout
1724774745.755073 args_parse: flags end at 1 of 1
1724774745.755156 cmd_parse_build_commands: next-layout
1724774745.755232 args_parse: -N = Select next layout
1724774745.755307 args_parse: flags end at 3 of 5
1724774745.755406 args_parse: 3 = Space (type 1)
1724774745.755525 args_parse: 4 = next-layout (type 2)
1724774745.755622 cmd_parse_build_commands: bind-key -N "Select next layout" Space { next-layout }
1724774745.755703 cmdq_get_command: [bind-key/0x563f74489740] group 30
1724774745.755779 cmdq_append <global>: [bind-key/0x563f74489740]
1724774745.755867 yylex_token: bind
1724774745.755948 yylex_token: -N
1724774745.756042 yylex_token: Break pane to a new window
1724774745.756187 yylex_token: !
1724774745.756271 yylex_token: break-pane
1724774745.756360 cmd_parse_build_commands 0:0: bind
1724774745.756540 cmd_parse_build_commands 0:1: -N
1724774745.756632 cmd_parse_build_commands 0:2: Break pane to a new window
1724774745.756837 cmd_parse_build_commands 0:3: !
1724774745.756981 cmd_parse_build_commands 0:4 0:0: break-pane
1724774745.757272 cmd_parse_build_commands 0:0: break-pane
1724774745.757327 args_parse: flags end at 1 of 1
1724774745.757376 cmd_parse_build_commands: break-pane
1724774745.757459 args_parse: -N = Break pane to a new window
1724774745.757507 args_parse: flags end at 3 of 5
1724774745.757554 args_parse: 3 = ! (type 1)
1724774745.757603 args_parse: 4 = break-pane (type 2)
1724774745.757718 cmd_parse_build_commands: bind-key -N "Break pane to a new window" ! { break-pane }
1724774745.757832 cmdq_get_command: [bind-key/0x563f7448b270] group 38
1724774745.757900 cmdq_append <global>: [bind-key/0x563f7448b270]
1724774745.757961 yylex_token: bind
1724774745.758069 yylex_token: -N
1724774745.758155 yylex_token: Split window vertically
1724774745.758203 yylex_token: "
1724774745.758311 yylex_token: split-window
1724774745.758363 cmd_parse_build_commands 0:0: bind
1724774745.758483 cmd_parse_build_commands 0:1: -N
1724774745.758596 cmd_parse_build_commands 0:2: Split window vertically
1724774745.758644 cmd_parse_build_commands 0:3: "
1724774745.758693 cmd_parse_build_commands 0:4 0:0: split-window
1724774745.758745 cmd_parse_build_commands 0:0: split-window
1724774745.758802 args_parse: flags end at 1 of 1
1724774745.758851 cmd_parse_build_commands: split-window
1724774745.758902 args_parse: -N = Split window vertically
1724774745.758949 args_parse: flags end at 3 of 5
1724774745.758995 args_parse: 3 = " (type 1)
1724774745.759070 args_parse: 4 = split-window (type 2)
1724774745.759131 cmd_parse_build_commands: bind-key -N "Split window vertically" \\" { split-window }
1724774745.759185 cmdq_get_command: [bind-key/0x563f7448b870] group 46
1724774745.759233 cmdq_append <global>: [bind-key/0x563f7448b870]
1724774745.759286 yylex_token: bind
1724774745.759374 yylex_token: -N
1724774745.759537 yylex_token: List all paste buffers
1724774745.759586 yylex_token: #
1724774745.759686 yylex_token: list-buffers
1724774745.759736 cmd_parse_build_commands 0:0: bind
1724774745.759783 cmd_parse_build_commands 0:1: -N
1724774745.759831 cmd_parse_build_commands 0:2: List all paste buffers
1724774745.759878 cmd_parse_build_commands 0:3: #
1724774745.759925 cmd_parse_build_commands 0:4 0:0: list-buffers
1724774745.759978 cmd_parse_build_commands 0:0: list-buffers
1724774745.760095 args_parse: flags end at 1 of 1
1724774745.760146 cmd_parse_build_commands: list-buffers
1724774745.760204 args_parse: -N = List all paste buffers
1724774745.760306 args_parse: flags end at 3 of 5
1724774745.760363 args_parse: 3 = # (type 1)
1724774745.760610 args_parse: 4 = list-buffers (type 2)
1724774745.760682 cmd_parse_build_commands: bind-key -N "List all paste buffers" \\# { list-buffers }
1724774745.760863 cmdq_get_command: [bind-key/0x563f7448be00] group 54
1724774745.760946 cmdq_append <global>: [bind-key/0x563f7448be00]
1724774745.761323 yylex_token: bind
1724774745.761374 yylex_token: -N
1724774745.761491 yylex_token: Rename current session
1724774745.761540 yylex_token: $
1724774745.761592 yylex_token: command-prompt
1724774745.761639 yylex_token: -I#S
1724774745.761689 yylex_token: rename-session
1724774745.761778 yylex_token: --
1724774745.761824 yylex_token: %%
1724774745.761876 cmd_parse_build_commands 0:0: bind
1724774745.761922 cmd_parse_build_commands 0:1: -N
1724774745.761968 cmd_parse_build_commands 0:2: Rename current session
1724774745.762045 cmd_parse_build_commands 0:3: $
1724774745.762092 cmd_parse_build_commands 0:4 0:0: command-prompt
1724774745.762139 cmd_parse_build_commands 0:4 0:1: -I#S
1724774745.762187 cmd_parse_build_commands 0:4 0:2 0:0: rename-session
1724774745.762234 cmd_parse_build_commands 0:4 0:2 0:1: --
1724774745.762315 cmd_parse_build_commands 0:4 0:2 0:2: %%
1724774745.762366 cmd_parse_build_commands 0:0: command-prompt
1724774745.762448 cmd_parse_build_commands 0:1: -I#S
1724774745.762495 cmd_parse_build_commands 0:2 0:0: rename-session
1724774745.762544 cmd_parse_build_commands 0:2 0:1: --
1724774745.762654 cmd_parse_build_commands 0:2 0:2: %%
1724774745.762721 cmd_parse_build_commands 0:0: rename-session
1724774745.762766 cmd_parse_build_commands 0:1: --
1724774745.762812 cmd_parse_build_commands 0:2: %%
1724774745.762868 args_parse: flags end at 2 of 3
1724774745.762915 args_parse: 2 = %% (type 1)
1724774745.762968 cmd_parse_build_commands: rename-session "%%"
1724774745.763018 args_parse: -I = #S
1724774745.763065 args_parse: flags end at 2 of 3
1724774745.763118 args_parse: 2 = rename-session "%%" (type 2)
1724774745.763200 cmd_parse_build_commands: command-prompt -I "#S" { rename-session "%%" }
1724774745.763248 args_parse: -N = Rename current session
1724774745.763294 args_parse: flags end at 3 of 5
1724774745.763338 args_parse: 3 = $ (type 1)
1724774745.763553 args_parse: 4 = command-prompt -I "#S" { rename-session "%%" } (type 2)
1724774745.763659 cmd_parse_build_commands: bind-key -N "Rename current session" \\$ { command-prompt -I "#S" { rename-session "%%" } }
1724774745.763713 cmdq_get_command: [bind-key/0x563f7448d7e0] group 62
1724774745.763760 cmdq_append <global>: [bind-key/0x563f7448d7e0]
1724774745.763832 yylex_token: bind
1724774745.763879 yylex_token: -N
1724774745.763931 yylex_token: Split window horizontally
1724774745.763979 yylex_get_word: %
1724774745.764119 yylex_token: split-window
1724774745.764166 yylex_token: -h
1724774745.764217 cmd_parse_build_commands 0:0: bind
1724774745.764263 cmd_parse_build_commands 0:1: -N
1724774745.764311 cmd_parse_build_commands 0:2: Split window horizontally
1724774745.764358 cmd_parse_build_commands 0:3: %
